week_ending_date,Bread 4311,Food 4312,Sides 4313,Paper 4314,Produce 4315,Beverage 4316,Catering 4320,Sub Total COGS,Discounted Total COGS,Cash Over Under
06/27/2017,0.032267479615253156,0.11422600825155016,0.02972305429422391,0.010407401982325079,0.02362316293149748,0.016188986133489576,0.00026127264293735494,0.22669736585127678,0.22669736585127678,2.29
07/04/2017,0.03622799038628843,0.11502914810576209,0.026346131810832257,0.009571237800729092,0.02680128362005186,0.014543575038866503,0.00014602345145825474,0.22866539021398855,0.22866539021398855,-17.83
07/11/2017,0.03230767703782305,0.11413836870691091,0.02857434947927664,0.010251949140970376,0.024541954127739494,0.011915821652924477,0.00041865400544634587,0.2221487741510912,0.2221487741510912,1.39
07/18/2017,0.03001734627095013,0.10855687903707716,0.03195206442250235,0.010912318242608774,0.032563634294169544,0.0190413738155536,0.0006211592635802317,0.23366477534644187,0.23366477534644187,0.22
07/25/2017,0.03268103749138533,0.11533733889615731,0.030200178090407072,0.00948007135386964,0.01639839518532055,0.013771408662162027,0.000367109891668533,0.2182355395709705,0.2182355395709705,0.65
08/01/2017,0.03321284639459702,0.11000039144951919,0.03065075424371035,0.008812764190197983,0.030410025022187242,0.01947808157930308,0.00245537934210792,0.23502024222162268,0.23502024222162268,-19.45
08/08/2017,0.03426611954656867,0.11542513595821248,0.0324200725066926,0.010200924914232199,0.024164556623076875,0.01525368525616703,0.0011144230323367336,0.2328449178372867,0.2328449178372867,-2.85
08/15/2017,0.03187600438496102,0.10665158232041537,0.026932996831745184,0.010764019226367591,0.021432888412379083,0.013685945236173508,0.0021769825685752486,0.21352041898061686,0.21352041898061686,0.55
08/22/2017,0.030816306684760833,0.10929206502177721,0.03093383559790825,0.010164025580335629,0.021566331151769633,0.017359059120397008,-0.0005164689462230715,0.2196151542107256,0.2196151542107256,-0.5
08/29/2017,0.03418063783137067,0.11976047996452248,0.030655188283313574,0.010426252548103303,0.023269322879438784,0.013941164688362692,0.0009278813915273349,0.23316092758663884,0.23316092758663884,2.82
09/05/2017,0.03298003898752317,0.11535129638282429,0.02859988884060477,0.010731615448431434,0.023544104805872913,0.016502926788733118,0.0010877954885087605,0.22879766674249852,0.22879766674249852,-2.03
09/12/2017,0.03524851358096599,0.12785246490384913,0.029430725837333645,0.008314040630537102,0.0254180210062355,0.017961913509419062,0.0015857026545872315,0.24581138212292766,0.24581138212292766,4.44
09/19/2017,0.03267254855392773,0.110018865048616,0.028727215367109864,0.012369119737406462,0.02590631280816989,0.005260931058562472,0.0012317933848264323,0.2161867859586189,0.2161867859586189,5.2
09/26/2017,0.032361464235692895,0.12256961867706274,0.029637921590967013,0.010753188120906993,0.027929790697209318,0.022440229386000845,0.0010808676617737089,0.24677308036961365,0.24677308036961365,0.09
10/03/2017,0.03349209281448781,0.12004767135543148,0.029232365224414133,0.01038711888678797,0.026636638928986094,0.013461993830586149,0.0005681860686665985,0.2338260671093601,0.2338260671093601,1.22
10/10/2017,0.03240587874775944,0.12394418091608721,0.02905307375288844,0.010970683502964424,0.030895787869578355,0.016203906700614543,0.001153703164963136,0.2446272146548556,0.2446272146548556,-4.75
10/17/2017,0.0318252491810745,0.1227819153222275,0.03032335908350413,0.010603422845831795,0.033365634908122686,0.018215789934661133,0.0005755566065829352,0.2476909278820047,0.2476909278820047,1.84
10/24/2017,0.03331149554921408,0.12046139780288687,0.030097651723045092,0.010694313143688119,0.03482595882963893,0.01539523911528931,0.0007544137889557796,0.24554046995271814,0.24554046995271814,-6.51
10/31/2017,0.033286468608255924,0.12455429261181704,0.030609064176667956,0.010483617223470137,0.029645939382245533,0.014416934503077678,0.001245270291314356,0.24424158679684863,0.24424158679684863,6.91
11/07/2017,0.031809296455629237,0.12485466803354746,0.03042867238422858,0.009808173911441396,0.029661420669815402,0.013700579432832247,0.006181717926885918,0.24644452881438028,0.24644452881438028,-17.71
11/14/2017,0.03257003678213626,0.11942701809952833,0.031747540663437095,0.011437404559626269,0.026086743004813246,0.013615412267033503,-0.001048864056111511,0.23383529132046313,0.23383529132046313,-47.09
11/21/2017,0.033792800513326254,0.12743321806460514,0.03134328261796384,0.010645777618918429,0.02411474908596061,0.012327904362842415,0.001883201054213627,0.2415409333178304,0.24157682021954188,-16.82
11/28/2017,0.03805679064977798,0.13019491638220293,0.03315114651102978,0.0048963571642303555,0.021675868577301555,0.022991566666566585,0.0004003006257699504,0.251366946576879,0.2523676981413039,-22.12
12/05/2017,0.03254817932457419,0.11945918255852402,0.03010092789810291,0.012138685219898642,0.0213614871912032,0.013544630352016647,0.0009288133717225951,0.2300819059160422,0.23011738145140348,-8.27
12/12/2017,0.03454768554639354,0.12627785025131835,0.028758354781936373,0.009874407310341256,0.028134750180183913,0.012366744113796424,-0.001570968986454709,0.23838882319751512,0.2385062068566142,6.4
12/19/2017,0.032600344535828406,0.11601227214130445,0.028319903481193804,0.011294055165022913,0.03014586208134595,0.01636815475525153,0.0015794589988138354,0.23632005115876092,0.23642166416359972,-2.76
12/26/2017,0.03542260082886613,0.117648921828596,0.02890672937856856,0.012107690783295764,0.02543214578880912,0.012854370273540368,0.0014908772909040238,0.23386333617257987,0.23399969274319393,-7.77
