week_ending_date,Day,Date,No. Of Sales,(A) Total Dollar Sales,(B) Net Less Over rings,(C) Less Net Promo,(D) Net Less Employee Freebies,(E) Royalty Sales
12/05/2017,Thursday,2017-11-30,172,2149.6,0,18.01,33.21,2098.38
12/05/2017,Friday,2017-12-01,202,2561.76,0,4.25,38.92,2518.59
12/05/2017,Saturday,2017-12-02,157,1979.02,0,0.0,31.52,1947.5
12/05/2017,Sunday,2017-12-03,139,1998.37,0,0.0,20.87,1977.5
12/05/2017,Monday,2017-12-04,153,1767.67,0,0.0,9.64,1758.03
12/05/2017,Tuesday,2017-12-05,130,1685.5,0,0.0,5.5,1680.0
12/12/2017,Wednesday,2017-12-06,135,1554.2,0,0.0,13.53,1540.67
12/12/2017,Thursday,2017-12-07,139,1545.73,0,0.0,0.0,1545.73
12/12/2017,Friday,2017-12-08,157,1897.43,0,0.0,33.21,1864.22
12/12/2017,Saturday,2017-12-09,150,1970.29,0,0.0,31.76,1938.53
12/12/2017,Sunday,2017-12-10,114,1594.1,0,0.0,10.08,1584.02
12/12/2017,Monday,2017-12-11,190,2050.13,0,8.19,0.0,2041.94
12/12/2017,Tuesday,2017-12-12,174,2166.73,0,0.0,10.05,2156.68
12/19/2017,Wednesday,2017-12-13,182,2255.91,0,0.0,33.21,2222.7
12/19/2017,Thursday,2017-12-14,168,2092.93,0,0.0,9.84,2083.09
12/19/2017,Friday,2017-12-15,193,2350.92,0,0.0,41.71,2309.21
12/19/2017,Saturday,2017-12-16,147,1896.08,0,0.0,41.36,1854.72
12/19/2017,Sunday,2017-12-17,108,1617.46,0,12.0,19.68,1585.78
12/19/2017,Monday,2017-12-18,172,2088.0,0,14.95,21.79,2051.26
12/19/2017,Tuesday,2017-12-19,200,2460.59,0,0.0,29.54,2431.05
12/26/2017,Wednesday,2017-12-20,188,2364.0,0,19.28,10.29,2334.43
12/26/2017,Thursday,2017-12-21,201,2612.34,0,27.44,22.74,2562.16
12/26/2017,Friday,2017-12-22,163,1971.18,0,0.0,19.68,1951.5
12/26/2017,Saturday,2017-12-23,119,1542.96,0,2.4,52.36,1488.2
12/26/2017,Sunday,2017-12-24,51,880.75,0,0.0,9.84,870.91
12/26/2017,Monday,2017-12-25,0,0.0,0,0.0,0.0,0.0
12/26/2017,Tuesday,2017-12-26,122,1629.34,0,5.5,13.53,1610.31
