week_ending_date,Invoice #,Invoice Date,Due Date,Vendor Name,Description,Produce 4315,Discounts,Delivery Charges,Invoice Totals
03/19/2019,11664236 (4595660),03/18/2019,0,Nogales Produce,0,139.0,0.0,0.0,139.0
03/19/2019,116+64720 (4595673),03/19/2019,0,Nogales Produce,0,199.0,0.0,0.0,199.0
03/26/2019,11667186 (4610716),03/25/2019,0,Nogales Produce,0,192.08,0.0,0.0,192.08
04/02/2019,11669291 (4624247),03/29/2019,0,Nogales Produce,0,201.08,0.0,0.0,201.08
04/02/2019,11670062 (4624255),04/01/2019,0,Nogales Produce,0,178.42,0.0,0.0,178.42
04/09/2019,11671561 (4638834),04/04/2019,0,Nogales Produce,0,118.0,0.0,0.0,118.0
04/09/2019,11672790 (4638848),04/08/2019,0,Nogales Produce,0,205.0,0.0,0.0,205.0
04/16/2019,11675625 (4653492),04/15/2019,0,Nogales Produce,0,242.63,0.0,0.0,242.63
04/23/2019,11678403 (4666053),04/22/2019,0,Nogales Produce,0,116.0,0.0,0.0,116.0
04/30/2019,11681252 (4680377),04/29/2019,0,Nogales Produce,0,221.94,0.0,0.0,221.94
04/30/2019, (4680389),04/29/2019,0,Local SuperMarket,0,25.0,0.0,0.0,25.0
05/07/2019,0,0,0,0,0,0.0,0.0,0.0,0.0
05/14/2019,11685431 (4709488),05/09/2019,0,Nogales Produce,0,228.13,0.0,0.0,228.13
05/14/2019,11687286 (4709494),05/14/2019,0,Nogales Produce,0,154.29,0.0,0.0,154.29
05/21/2019,11689785 (4723398),05/20/2019,0,Nogales Produce,0,288.0,0.0,0.0,288.0
05/28/2019,11692333 (4737071),05/25/2019,0,Nogales Produce,0,198.0,0.0,0.0,198.0
06/04/2019,11694646 (4751282),05/31/2019,0,Nogales Produce,0,181.0,0.0,0.0,181.0
06/04/2019,11695499 (4751292),06/03/2019,0,Nogales Produce,0,228.0,0.0,0.0,228.0
06/11/2019,0,0,0,0,0,0.0,0.0,0.0,0.0
06/18/2019,11698676 (4764997),06/12/2019,0,Nogales Produce,0,286.0,0.0,0.0,286.0
06/18/2019,11700768 (4778943),06/17/2019,0,Nogales Produce,0,226.5,0.0,0.0,226.5
06/25/2019,11702749 (4793513),06/21/2019,0,Nogales Produce,0,279.69,0.0,0.0,279.69
07/02/2019,11704946-A (4808620),06/27/2019,0,Nogales Produce,0,121.19,0.0,0.0,121.19
07/02/2019,11706278 (4808635),07/01/2019,0,Nogales Produce,0,343.63,0.0,0.0,343.63
07/09/2019,0,0,0,0,0,0.0,0.0,0.0,0.0
07/16/2019,11710592 (4835429),07/11/2019,0,Nogales Produce,0,300.0,0.0,0.0,300.0
07/16/2019,11712162 (4835434),07/15/2019,0,Nogales Produce,0,275.19,0.0,0.0,275.19
07/23/2019,11715062 (4851122),07/22/2019,0,Nogales Produce,0,222.63,0.0,0.0,222.63
07/30/2019,11717910 (4864872),07/29/2019,0,Nogales Produce,0,245.88,0.0,0.0,245.88
08/06/2019,11720848 (4879325),08/05/2019,0,Nogales Produce,0,241.0,0.0,0.0,241.0
08/13/2019,11723433 (4893150),08/12/2019,0,Nogales Produce,0,207.79,0.0,0.0,207.79
08/13/2019,11723433 (4893150),08/12/2019,0,Nogales Produce,0,207.79,0.0,0.0,207.79
08/27/2019,11728930 (4920364),08/24/2019,0,Nogales Produce,0,237.0,0.0,0.0,237.0
09/03/2019,11730895 (4933988),08/29/2019,0,Nogales Produce,0,196.0,0.0,0.0,196.0
09/10/2019,11733502 (4947004),09/05/2019,0,Nogales Produce,0,175.0,0.0,0.0,175.0
09/10/2019,11735021 (4947021),09/09/2019,0,Nogales Produce,0,277.0,0.0,0.0,277.0
09/17/2019,11738040 (4961257),09/16/2019,0,Nogales Produce,0,253.0,0.0,0.0,253.0
09/24/2019,11741086 (4974927),09/23/2019,0,Nogales Produce,0,204.0,0.0,0.0,204.0
10/01/2019,11744120 (4987910),09/30/2019,0,Nogales Produce,0,169.5,0.0,0.0,169.5
10/08/2019,11746557 (5001761),10/05/2019,0,Nogales Produce,0,193.24,0.0,0.0,193.24
10/15/2019,11748626 (5015176),10/10/2019,0,Nogales Produce,0,180.0,0.0,0.0,180.0
10/15/2019,11750734 (5015184),10/15/2019,0,Nogales Produce,0,237.34,0.0,0.0,237.34
10/22/2019,0,0,0,0,0,0.0,0.0,0.0,0.0
10/08/2019,11746557 (5001761),10/05/2019,0,Nogales Produce,0,193.24,0.0,0.0,193.24
11/05/2019,11757614 (5055094),10/30/2019,0,Nogales Produce,0,240.0,0.0,0.0,240.0
11/12/2019,11760718 (5055108),11/06/2019,0,Nogales Produce,0,211.34,0.0,0.0,211.34
11/19/2019,11764341 (5082268),11/14/2019,0,Nogales Produce,0,306.5,0.0,0.0,306.5
11/19/2019,11766095 (5082306),11/18/2019,0,Nogales Produce,0,251.09,0.0,0.0,251.09
11/26/2019,11768733 (5097909),11/23/2019,0,Nogales Produce,0,156.5,0.0,0.0,156.5
12/03/2019,11770428 (5097922),11/27/2019,0,Nogales Produce,0,128.0,0.0,0.0,128.0
12/03/2019,11771068 (5110154),11/29/2019,0,Nogales Produce,0,209.63,0.0,0.0,209.63
12/10/2019,11773250 (5123079),12/05/2019,0,Nogales Produce,0,210.0,0.0,0.0,210.0
12/10/2019,11775146 (5123100),12/09/2019,0,Nogales Produce,0,289.5,0.0,0.0,289.5
12/17/2019,11777642 (5135646),12/14/2019,0,Nogales Produce,0,262.5,0.0,0.0,262.5
12/24/2019,11779242 (5149259),12/18/2019,0,Nogales Produce,0,224.5,0.0,0.0,224.5
12/24/2019,11781207 (5149267),12/23/2019,0,Nogales Produce,0,227.0,0.0,0.0,227.0
12/31/2019,0,0,0,0,0,0.0,0.0,0.0,0.0
