week_ending_date,Day,Date,No. Of Sales,(A) Total Dollar Sales,(B) Net Less Over rings,(C) Less Net Promo,(D) Net Less Employee Freebies,(E) Royalty Sales
12/03/2019,Thursday,2019-11-28,0,0.0,0,0.0,0.0,0.0
12/03/2019,Friday,2019-11-29,103,1246.03,0,0.0,0.0,1246.03
12/03/2019,Saturday,2019-11-30,110,1705.12,0,5.39,0.0,1699.73
12/03/2019,Sunday,2019-12-01,89,1147.81,0,0.0,0.0,1147.81
12/03/2019,Monday,2019-12-02,168,1809.74,0,0.0,22.41,1787.33
12/03/2019,Tuesday,2019-12-03,165,1699.47,0,19.17,42.45,1637.85
12/10/2019,Wednesday,2019-12-04,143,1701.71,0,0.0,9.47,1692.24
12/10/2019,Thursday,2019-12-05,178,2072.72,0,0.0,51.02,2021.7
12/10/2019,Friday,2019-12-06,183,2084.93,0,6.39,0.0,2078.54
12/10/2019,Saturday,2019-12-07,166,2371.18,0,18.86,59.9,2292.42
12/10/2019,Sunday,2019-12-08,134,1976.44,0,10.0,3.0,1963.44
12/10/2019,Monday,2019-12-09,184,2143.6,0,41.8,11.26,2090.54
12/10/2019,Tuesday,2019-12-10,146,1533.14,0,30.64,35.48,1467.02
12/17/2019,Wednesday,2019-12-11,143,1557.36,0,24.95,22.5,1509.91
12/17/2019,Thursday,2019-12-12,158,1867.11,0,11.57,18.33,1837.21
12/17/2019,Friday,2019-12-13,207,2178.66,0,0.0,51.02,2127.64
12/17/2019,Saturday,2019-12-14,173,2173.2,0,13.48,40.76,2118.96
12/17/2019,Sunday,2019-12-15,131,1737.13,0,12.78,17.15,1707.2
12/17/2019,Monday,2019-12-16,150,1746.24,0,0.0,28.48,1717.76
12/17/2019,Tuesday,2019-12-17,164,1750.74,0,3.69,40.76,1706.29
12/24/2019,Wednesday,2019-12-18,179,2012.45,0,13.57,72.95,1925.93
12/24/2019,Thursday,2019-12-19,187,2165.22,0,21.75,64.56,2078.91
12/24/2019,Friday,2019-12-20,166,2195.23,0,6.39,59.9,2128.94
12/24/2019,Saturday,2019-12-21,138,1483.65,0,6.39,37.88,1439.38
12/24/2019,Sunday,2019-12-22,127,2103.1,0,95.4,19.43,1988.27
12/24/2019,Monday,2019-12-23,190,2252.03,0,23.66,50.05,2178.32
12/24/2019,Tuesday,2019-12-24,92,1494.72,0,18.76,37.56,1438.4
12/31/2019,Wednesday,2019-12-25,0,0.0,0,0.0,0.0,0.0
12/31/2019,Thursday,2019-12-26,136,1690.88,0,0.0,49.64,1641.24
12/31/2019,Friday,2019-12-27,176,2255.21,0,8.27,9.57,2237.37
12/31/2019,Saturday,2019-12-28,98,1261.4,0,0.0,18.93,1242.47
12/31/2019,Sunday,2019-12-29,109,1525.46,0,9.39,27.9,1488.17
12/31/2019,Monday,2019-12-30,153,1985.62,0,9.27,57.1,1919.25
12/31/2019,Tuesday,2019-12-31,135,1766.28,0,49.26,8.97,1708.05
