week_ending_date,Bread 4311,Food 4312,Sides 4313,Paper 4314,Produce 4315,Beverage 4316,Catering 4320,Sub Total COGS,Discounted Total COGS,Cash Over Under
06/28/2016,0.0326781762145014,0.11670889673504867,0.029210690167750613,0.010206928789347225,0.0292228562168698,0.015722088048040934,0.0007615435674819962,0.23451117973904068,0.23451117973904068,-3.54
07/05/2016,0.03550753427418194,0.11557185774415143,0.027980759818739823,0.010021534723301846,0.027693834102019303,0.013889248760601828,0.00015377318293574796,0.23081854260593193,0.23081854260593193,-1.14
07/12/2016,0.03594423515061275,0.11104346144379193,0.02864432766562675,0.010652855294635465,0.028420812361848905,0.012139988675095267,0.0008995175396583855,0.22774519813126953,0.22774519813126953,-9.52
07/19/2016,0.03230296059962564,0.11144586013738922,0.028451121064841274,0.010912053828664201,0.03151943344568808,0.014072934745331153,0.001357223440457178,0.23006158726199674,0.23006158726199674,-10.68
07/26/2016,0.03209191727004744,0.11532468151566302,0.02778187480149662,0.010344104308052219,0.028475857519710313,0.011694010724694507,0.0005974497417742876,0.22630989588143835,0.22630989588143835,2.64
08/02/2016,0.03238004402952857,0.11252840945624455,0.028753413207021454,0.010287337070842228,0.027875314988717047,0.015303194437215057,0.0009498681869815895,0.22807758137655051,0.22807758137655051,1.04
08/09/2016,0.03366467344069295,0.110440881726678,0.028864100234994722,0.010233634033414117,0.028379455797823635,0.016307003382109754,0.0008454600171863647,0.2287352086328996,0.2287352086328996,-6.03
08/16/2016,0.033998343539501555,0.11440076422238918,0.02843870430667629,0.010422572873977113,0.02994986454291249,0.011769206290435959,0.0007586141390821845,0.22973806991497478,0.22973806991497478,-15.34
08/23/2016,0.03390327678294342,0.11303092213795313,0.02981149718790664,0.011002941400656609,0.025618095671064014,0.014629936135808055,0.0003168845381143427,0.2283135538544462,0.2283135538544462,2.92
08/30/2016,0.03475070567781856,0.11428618446101964,0.03169266520992221,0.010062029951457625,0.02759226084072138,0.01394205762357912,0.002573294337669581,0.23489919810218818,0.23489919810218818,1.9
09/06/2016,0.03478351851063815,0.1187094124648001,0.03180388970281795,0.010192134540785273,0.02812136391545134,0.015941594341808328,0.00040653223665680145,0.2399584457129578,0.2399584457129578,-23.91
09/13/2016,0.033331248869067256,0.11779217314713299,0.030771262866023056,0.01058246362388104,0.028964444805160246,0.013381848130368603,0.0006626800178820382,0.23548612145951534,0.23548612145951534,-8.91
09/20/2016,0.03179306852287198,0.11894620918553528,0.02991039001660754,0.011139360622000893,0.03470348460513021,0.01328036834488082,0.0005814874301502634,0.24035436872717703,0.24035436872717703,-3.03
09/27/2016,0.03242756182313944,0.11495906593072677,0.032629186761184606,0.010938161329661742,0.0345725084035713,0.016463646197831344,0.000821652515534284,0.2428117829616494,0.2428117829616494,-2.01
10/04/2016,0.03280315073504304,0.11403905488767614,0.03201593353947852,0.011368503333236421,0.03152878538203914,0.016117535210458094,-0.00015555554052930514,0.23771740754740206,0.23771740754740206,1.82
10/11/2016,0.032603437492885426,0.12034470013003758,0.030532993530260195,0.010700361721531998,0.030516641734977708,0.01620435458620315,0.0016429067894100369,0.24254539598530608,0.24254539598530608,2.52
10/18/2016,0.033510278184863386,0.11426806369726797,0.033095369255731186,0.01073298963676333,0.03538991678006909,0.012115310635402495,0.0009130770438605689,0.2400250052339581,0.2400250052339581,-6.52
10/25/2016,0.033200190527092645,0.11490432798352819,0.03240724612195672,0.009949211237221454,0.034649629538345654,0.015566894256078934,0.0009303980714670457,0.24160789773569072,0.24160789773569072,0.25
11/01/2016,0.03231693380346112,0.11312258852325938,0.031110992831329527,0.0041608232639084464,0.031894004222359267,0.012116337398647573,0.0015794357092918001,0.2263011157522571,0.2263011157522571,-0.02
11/08/2016,0.034313762910875886,0.12207195522261226,0.02952661682119147,0.010849867272378964,0.032480861440429575,0.012846334110638524,0.0008250933702445243,0.24291449114837127,0.24291449114837127,-3.29
11/15/2016,0.032990080289445216,0.11104392625467582,0.029652687530479747,0.010700325843829265,0.03130893318839275,-0.009281284140723123,0.0011576514724272425,0.20757232043852689,0.20757232043852689,-4.62
11/22/2016,0.03474815992021015,0.11886913431627325,0.032212734069342906,0.01044210845226853,0.02703897463602247,0.03610334743374138,0.0011856943976181003,0.26060015322547664,0.26060015322547664,-1.7
11/29/2016,0.03042454685568418,0.11969858277008041,0.024288866456885064,0.010216618234944692,0.03392567871305409,0.015269618861078556,0.0014559418498241968,0.23527985374155108,0.23527985374155108,-9.27
12/06/2016,0.0328409518234366,0.11931464603193673,0.028016711443306835,0.010281995913889284,0.03119762974564542,0.01663278373722767,0.0015186065354510804,0.2398033252308937,0.24044945279456634,-0.68
12/13/2016,0.04158894472872659,0.11408755599414151,0.03489198367937331,0.01037464973027689,0.02904798522749469,0.017953277522541066,0.0009599804814715606,0.24890437736402563,0.24890437736402563,-7.97
12/20/2016,0.03334521505765917,0.11666363308207096,0.030943320718141876,0.011245826051289957,0.02413405563226307,0.015872445855833153,0.00036173668175481805,0.23256623307901297,0.23256623307901297,-11.01
12/27/2016,0.035493042861815184,0.11601950588629839,0.029601373663318012,0.010942505034607215,0.02606577612641554,0.01937315197125832,0.0006344933267588765,0.2381298488704716,0.2381298488704716,-0.09
