item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Soy Sauce,02/23/2016,Food 4312,gal soy,3.200000047683716,0.0,0,0,0,0.0,0,3.0999999046325684,9.340097061529377,28.9543,0.10000014305114746,0.0
Tuna,02/23/2016,Food 4312,can tuna,0,0.0,0,0,0,0.0,0,0,7.9533,0,0,0.0
Tuna Chunk - pouch,02/23/2016,Food 4312,Pouch tuna (48oz),6.200000002980232,6.0,0,0,0,6.0,0,6.5,7.953307692307693,51.6965,5.700000002980232,0.0
Pam Spray,02/23/2016,Food 4312,ea,7,0.0,0,0,0,0.0,0,6,2.4935,14.961,1,0.0
Oregano,02/23/2016,Food 4312,cont oregano,2.4000000953674316,0.0,0,0,0,0.0,0,2.4000000953674316,20.596582514898678,49.4318,0,0.0
Basil,02/23/2016,Food 4312,cont basil,2.4000000953674316,0.0,0,0,0,0.0,0,2.4000000953674316,21.818790799665816,52.3651,0,0.0
Sugar,02/23/2016,Food 4312,lb,20,25.0,0,0,0,25.0,0,25,0.5935,14.8375,20,0.0
Mayo Packets,02/23/2016,Food 4312,Box 204,1.25,0.0,0,0,0,0.0,0,0.800000011920929,17.40312474067323,13.9225,0.44999998807907104,0.0
Mustard Packets,02/23/2016,Food 4312,Box 500,1.2999999523162842,0.0,0,0,0,0.0,0,1.100000023841858,5.879999872554435,6.468,0.19999992847442627,0.0
Sweet n Low Packets,02/23/2016,Food 4312,Case  3000,0.20100000798702242,0.0,0,0,0,0.0,0,0.20100000798702242,23.232337385287565,4.6697,0,0.0
Pickles,02/23/2016,Sides 4313,ea,55,144.0,0,0,0,144.0,0,64,0.3463,22.1632,135,0.0
Chip JJ Reg ,02/23/2016,Sides 4313,ea,114,180.0,0,0,0,180.0,0,139,0.348,48.372,155,0.0
Chip JJ BBQ ,02/23/2016,Sides 4313,ea,184,300.0,0,0,0,300.0,0,226,0.34809999999999997,78.6706,258,0.0
Chip JJ Jalapeno ,02/23/2016,Sides 4313,ea,175,180.0,0,0,0,180.0,0,148,0.34809999999999997,51.51879999999999,207,0.0
Chip JJ S&V ,02/23/2016,Sides 4313,ea,143,240.0,0,0,0,240.0,0,167,0.3481,58.13270000000001,216,0.0
Chip JJ Skinny ,02/23/2016,Sides 4313,ea,142,60.0,0,0,0,60.0,0,130,0.4117,53.521,72,0.0
Cookie Oatmeal Raisin,02/23/2016,Sides 4313,ea,82,56.0,0,0,0,56.0,0,109,0.4894,53.3446,29,0.0
Cookie JJ Triple Choc Chip,02/23/2016,Sides 4313,ea,85,168.0,0,0,0,168.0,0,94,0.5529,51.97259999999999,159,0.0
Sysco Cup Foam Tall 12 oz,02/23/2016,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,20,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,02/23/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,02/23/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,02/23/2016,Paper 4314,Pack 567,0,0.0,0,0,0,0.0,0,0,3.05,0,0,0.0
Napkins - Case 24 / Pack 284,02/23/2016,Paper 4314,Pack 284,16.75,0.0,0,0,0,0.0,0,10,1.4121000000000001,14.121000000000002,6.75,0.0
Cup 22oz JJ,02/23/2016,Paper 4314,ea,388,1000.0,0,0,0,1000.0,0,846,0.0359,30.3714,542,0.0
Lid 22oz JJ,02/23/2016,Paper 4314,ea,246,1000.0,0,0,0,1000.0,0,755,0.0107,8.0785,491,0.0
Cup 30oz JJ,02/23/2016,Paper 4314,ea,840,0.0,0,0,0,0.0,0,561,0.059800000000000006,33.5478,279,0.0
Lid 30oz JJ,02/23/2016,Paper 4314,ea,1755,0.0,0,0,0,0.0,0,1470,0.0182,26.754,285,0.0
Bags 8# JJ,02/23/2016,Paper 4314,Box 1000,0.8999999761581421,0.0,0,0,0,0.0,0,0.25,35,8.75,0.6499999761581421,0.0
Wrap Sandwich,02/23/2016,Paper 4314,Box 1000,1.399999976158142,3.0,0,0,0,3.0,0,2.0999999046325684,19.570000888733677,41.097,2.3000000715255737,0.0
8X10 Port Pap.,02/23/2016,Paper 4314,Box 500,8.25,12.0,0,0,0,12.0,0,11.899999618530273,2.605798402859933,31.009,8.350000381469727,0.0
Straws,02/23/2016,Paper 4314,Box 300,21,0.0,0,0,0,0.0,0,20,1.66092,33.2184,0.9999999999999994,0.0
Pan Liners,02/23/2016,Paper 4314,Box 1000,0.800000011920929,0.0,0,0,0,0.0,0,0.800000011920929,29.563999559462076,23.6512,0,0.0
Mylar,02/23/2016,Paper 4314,roll 5280,1.399999976158142,0.0,0,0,0,0.0,0,1.2000000476837158,87.80249651104225,105.36299999999999,0.19999992847442627,0.0
Cucumber,02/23/2016,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0.6804,0,0,0.0
Iceburg Head ,02/23/2016,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,22.75,0,0,0.0
Lettuce,02/23/2016,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,2.27,0,0,0.0
Roma Tomatoes,02/23/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,02/23/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,02/23/2016,Produce 4315,Head Let,85,168.0,0,0,0,168.0,0,96,1.362,130.752,157,0.0
Tomatoes,02/23/2016,Produce 4315,lb,82,175.0,0,0,0,175.0,0,98,1.3073,128.1154,159,0.0
Onions,02/23/2016,Produce 4315,lb,50,50.0,0,0,0,50.0,0,58,0.7551,43.7958,42,0.0
Sprouts,02/23/2016,Produce 4315,lb,6.199999809265137,6.0,0,0,0,6.0,0,4.25,2.4808,10.5434,7.949999809265137,0.0
Celery,02/23/2016,Produce 4315,stalk,2.4000000953674316,6.0,0,0,0,6.0,0,1.25,1.34488,1.6811,7.150000095367432,0.0
Cucumbers,02/23/2016,Produce 4315,ea,27,24.0,0,0,0,24.0,0,26,1.2892,33.5192,25,0.0
Syrup Coke,02/23/2016,Beverage 4316,gal,4,5.0,0,0,0,5.0,0,7,14.226600000000001,99.5862,2,0.0
Syrup Diet Coke,02/23/2016,Beverage 4316,gal,6.5,0.0,0,0,0,0.0,0,4.5,14.2164,63.9738,2,0.0
Syrup Sprite,02/23/2016,Beverage 4316,gal,3,0.0,0,0,0,0.0,0,2,15.3818,30.7636,1,0.0
Syrup Lemonade Light,02/23/2016,Beverage 4316,gal,1,0.0,0,0,0,0.0,0,1.75,15.4144,26.9752,-0.75,0.0
Syrup Mello Yellow,02/23/2016,Beverage 4316,gal,3,0.0,0,0,0,0.0,0,2.5,14.822399999999998,37.056,0.5,0.0
Syrup Dr. Pepper,02/23/2016,Beverage 4316,gal,5.5,5.0,0,0,0,5.0,0,5.5,13.9664,76.8152,5,0.0
Syrup Diet Dr Pepper,02/23/2016,Beverage 4316,gal,0,0.0,0,0,0,0.0,0,0,13.97,0,0,0.0
Syrup Cherry Coke,02/23/2016,Beverage 4316,gal,2,5.0,0,0,0,5.0,0,4,14.2257,56.9028,3,0.0
Syrup Powerade,02/23/2016,Beverage 4316,gal,3.5,2.5,0,0,0,2.5,0,4.25,14.838305882352941,63.062799999999996,1.75,0.0
Tea Bag Brew Lipton,02/23/2016,Beverage 4316,ea,20,24.0,0,0,0,24.0,0,30,0.9513,28.539,14,0.0
Water (bottle),02/23/2016,Beverage 4316,bottle,44,72.0,0,0,0,72.0,0,71,0.2792,19.8232,45,0.0
Box - Mini Jimmy 12 CT Sandwich,02/23/2016,Catering 4320,each,24,0.0,0,0,0,0.0,0,19,1.0832,20.5808,5,0.0
Box - Mini Jimmy 24 CT Sandwich,02/23/2016,Catering 4320,each,25,0.0,0,0,0,0.0,0,24,1.7695999999999998,42.4704,1,0.0
Box w/window - Jimmy 6 pk Cookie,02/23/2016,Catering 4320,each,200,0.0,0,0,0,0.0,0,200,0.2531,50.62,0,0.0
Paper Bag - Mini Jimmy Sandwich,02/23/2016,Catering 4320,Case 500,1,0.0,0,0,0,0.0,0,0.75,16.5,12.375,0.25,0.0
Pickle Container - clear plastic w/lid & label,02/23/2016,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0.19,0,0,0.0
JJ Lunch Box,02/23/2016,Catering 4320,ea,117,0.0,0,0,0,0.0,0,117,0.30060000000000003,35.1702,0,0.0
"Tray Cater Cmbo 12"" w / dome lid",02/23/2016,Catering 4320,each,8,0.0,0,0,0,0.0,0,7,0.9289,6.5023,1,0.0
"Tray Cater Cmbo 16"" w / dome lid",02/23/2016,Catering 4320,each,10,0.0,0,0,0,0.0,0,5,1.7116,8.558,5,0.0
Party Tray Bags,02/23/2016,Catering 4320,ea,0,0.0,0,0,0,0.0,0,0,0.7942,0,0,0.0
French Bread 32 ct,03/01/2016,Bread 4311,ea,617,992.0,0,0,0,992.0,0,611,0.44530000000000003,272.0783,998,0.0
MiniLoaf (Discontinued - replaced by FrenchBread),03/01/2016,Bread 4311,ea,0,0.0,0,0,0,0.0,0,0,0.5564,0,0,0.0
Wheat,03/01/2016,Bread 4311,ea,40,48.0,0,0,0,48.0,0,35,1.4606000000000001,51.121,53,0.0
Equal Sugar Substitute,03/01/2016,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,26.94,0,0,0.0
Avo Fresco,03/01/2016,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,1,0,0,0.0
Capicola,03/01/2016,Food 4312,lb,35,38.7,0,0,0,38.7,0,43,3.0349999999999997,130.505,30.700000000000003,0.0
Salami,03/01/2016,Food 4312,lb,40.25,34.45,0,0,0,34.45,0,45.25,2.606,117.9215,29.450000000000003,0.0
Ham,03/01/2016,Food 4312,lb,107.5,130.0,0,0,0,130.0,0,122,1.952,238.144,115.5,0.0
Turkey,03/01/2016,Food 4312,lb,107,151.55,0,0,0,151.55,0,114.5,3.2489999999999997,372.0105,144.05,0.0
Beef,03/01/2016,Food 4312,lb,55,79.05,0,0,0,79.05,0,68,4.2250000000000005,287.3,66.05000000000001,0.0
Bacon,03/01/2016,Food 4312,ea,906,1200.0,0,0,0,1200.0,0,983,0.18439999999999998,181.2652,1123,0.0
Cheese,03/01/2016,Food 4312,lb,77.5,107.13,0,0,0,107.13,0,66,2.372,156.552,118.63,0.0
Mayonnaise,03/01/2016,Food 4312,gal mayo,49.5,8.0,0,0,0,8.0,0,46,8.0574,370.6404,11.5,0.0
Oil,03/01/2016,Food 4312,gal oil,10,0.0,0,0,0,0.0,0,9.25,8.3296,77.0488,0.75,0.0
Vinegar,03/01/2016,Food 4312,gal vinegar,11.899999618530273,0.0,0,0,0,0.0,0,10.800000190734863,3.8863980795118884,41.9731,1.0999994277954102,0.0
Avocado,03/01/2016,Food 4312,avo can,11.25,12.0,0,0,0,12.0,0,12,3.2100000000000004,38.52,11.25,0.0
Peppers Cherry,03/01/2016,Food 4312,Gal Peppers,26,4.0,0,0,0,4.0,0,26.75,7.4528,199.3624,3.25,0.0
Mustard Dijon,03/01/2016,Food 4312,jar dijon,12.899999618530273,6.0,0,0,0,6.0,0,16.600000381469727,5.241801084362144,87.0139,2.299999237060547,0.0
Soy Sauce,03/01/2016,Food 4312,gal soy,3.0999999046325684,0.0,0,0,0,0.0,0,2.799999952316284,9.340107301918222,26.152299999999997,0.2999999523162842,0.0
Tuna,03/01/2016,Food 4312,can tuna,0,0.0,0,0,0,0.0,0,0,7.9533,0,0,0.0
Tuna Chunk - pouch,03/01/2016,Food 4312,Pouch tuna (48oz),6.5,6.0,0,0,0,6.0,0,6.5,7.953307692307693,51.6965,6,0.0
Pam Spray,03/01/2016,Food 4312,ea,6,0.0,0,0,0,0.0,0,6,2.4935,14.961,0,0.0
Oregano,03/01/2016,Food 4312,cont oregano,2.4000000953674316,0.0,0,0,0,0.0,0,2.25,20.596622222222223,46.3424,0.15000009536743164,0.0
Basil,03/01/2016,Food 4312,cont basil,2.4000000953674316,0.0,0,0,0,0.0,0,2.25,21.8188,49.0923,0.15000009536743164,0.0
Sugar,03/01/2016,Food 4312,lb,25,25.0,0,0,0,25.0,0,25,0.5936,14.84,25,0.0
Mayo Packets,03/01/2016,Food 4312,Box 204,0.800000011920929,2.0,0,0,0,2.0,0,2.200000047683716,17.40081780466561,38.2818,0.5999999642372131,0.0
Mustard Packets,03/01/2016,Food 4312,Box 500,1.100000023841858,0.0,0,0,0,0.0,0,0.800000011920929,5.879999912381173,4.704,0.30000001192092896,0.0
Sweet n Low Packets,03/01/2016,Food 4312,Case  3000,0.20100000798702242,0.0,0,0,0,0.0,0,0.20100000798702242,23.232337385287565,4.6697,0,0.0
Pickles,03/01/2016,Sides 4313,ea,64,144.0,0,0,0,144.0,0,99,0.34630000000000005,34.2837,109,0.0
Chip JJ Reg ,03/01/2016,Sides 4313,ea,139,180.0,0,0,0,180.0,0,140,0.348,48.72,179,0.0
Chip JJ BBQ ,03/01/2016,Sides 4313,ea,226,240.0,0,0,0,240.0,0,159,0.34800000000000003,55.33200000000001,307,0.0
Chip JJ Jalapeno ,03/01/2016,Sides 4313,ea,148,240.0,0,0,0,240.0,0,192,0.34800000000000003,66.816,196,0.0
Chip JJ S&V ,03/01/2016,Sides 4313,ea,167,180.0,0,0,0,180.0,0,124,0.34800000000000003,43.152,223,0.0
Chip JJ Skinny ,03/01/2016,Sides 4313,ea,130,60.0,0,0,0,60.0,0,127,0.4117,52.2859,63,0.0
Cookie Oatmeal Raisin,03/01/2016,Sides 4313,ea,109,56.0,0,0,0,56.0,0,130,0.4799,62.387,35,0.0
Cookie JJ Triple Choc Chip,03/01/2016,Sides 4313,ea,94,224.0,0,0,0,224.0,0,125,0.5529,69.1125,193,0.0
Sysco Cup Foam Tall 12 oz,03/01/2016,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,20,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,03/01/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,03/01/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,03/01/2016,Paper 4314,Pack 567,0,0.0,0,0,0,0.0,0,0,3.05,0,0,0.0
Napkins - Case 24 / Pack 284,03/01/2016,Paper 4314,Pack 284,10,24.0,0,0,0,24.0,0,26.5,1.4121018867924526,37.4207,7.5,0.0
Cup 22oz JJ,03/01/2016,Paper 4314,ea,846,1000.0,0,0,0,1000.0,0,1232,0.0359,44.2288,614,0.0
Lid 22oz JJ,03/01/2016,Paper 4314,ea,755,1000.0,0,0,0,1000.0,0,1202,0.0107,12.8614,553,0.0
Cup 30oz JJ,03/01/2016,Paper 4314,ea,561,0.0,0,0,0,0.0,0,294,0.0598,17.5812,267,0.0
Lid 30oz JJ,03/01/2016,Paper 4314,ea,1470,0.0,0,0,0,0.0,0,1208,0.0182,21.9856,262,0.0
Bags 8# JJ,03/01/2016,Paper 4314,Box 1000,0.25,1.0,0,0,0,1.0,0,0.5,35,17.5,0.75,0.0
Wrap Sandwich,03/01/2016,Paper 4314,Box 1000,2.0999999046325684,3.0,0,0,0,3.0,0,2.5999999046325684,19.570000717823348,50.882,2.5,0.0
8X10 Port Pap.,03/01/2016,Paper 4314,Box 500,11.899999618530273,12.0,0,0,0,12.0,0,14.5,2.6058000000000003,37.7841,9.399999618530273,0.0
Straws,03/01/2016,Paper 4314,Box 300,20,0.0,0,0,0,0.0,0,17,1.6609176470588218,28.2356,3.0000000000000013,0.0
Pan Liners,03/01/2016,Paper 4314,Box 1000,0.800000011920929,0.0,0,0,0,0.0,0,0.800000011920929,29.563999559462076,23.6512,0,0.0
Mylar,03/01/2016,Paper 4314,roll 5280,1.2000000476837158,0.0,0,0,0,0.0,0,0.8999999761581421,87.80244677041496,79.0222,0.30000007152557373,0.0
Cucumber,03/01/2016,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0.6804,0,0,0.0
Iceburg Head ,03/01/2016,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,22.75,0,0,0.0
Lettuce,03/01/2016,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,2.27,0,0,0.0
Roma Tomatoes,03/01/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,03/01/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,03/01/2016,Produce 4315,Head Let,96,144.0,0,0,0,144.0,0,93,1.3679,127.2147,147,0.0
Tomatoes,03/01/2016,Produce 4315,lb,98,150.0,0,0,0,150.0,0,99,1.3816,136.7784,149,0.0
Onions,03/01/2016,Produce 4315,lb,58,0.0,0,0,0,0.0,0,21,0.7551,15.857099999999999,37,0.0
Sprouts,03/01/2016,Produce 4315,lb,4.25,6.0,0,0,0,6.0,0,4,2.3877,9.5508,6.25,0.0
Celery,03/01/2016,Produce 4315,stalk,1.25,0.0,0,0,0,0.0,0,0.6000000238418579,1.4799999411900862,0.888,0.6499999761581421,0.0
Cucumbers,03/01/2016,Produce 4315,ea,26,24.0,0,0,0,24.0,0,26,1.1964000000000001,31.106400000000004,24,0.0
Syrup Coke,03/01/2016,Beverage 4316,gal,7,0.0,0,0,0,0.0,0,5.5,14.226600000000001,78.2463,1.5,0.0
Syrup Diet Coke,03/01/2016,Beverage 4316,gal,4.5,5.0,0,0,0,5.0,0,8,14.2344,113.8752,1.5,0.0
Syrup Sprite,03/01/2016,Beverage 4316,gal,2,5.0,0,0,0,5.0,0,5,14.5636,72.818,2,0.0
Syrup Lemonade Light,03/01/2016,Beverage 4316,gal,1.75,2.5,0,0,0,2.5,0,3.5,15.441199999999998,54.0442,0.75,0.0
Syrup Mello Yellow,03/01/2016,Beverage 4316,gal,2.5,0.0,0,0,0,0.0,0,1.75,14.8224,25.9392,0.75,0.0
Syrup Dr. Pepper,03/01/2016,Beverage 4316,gal,5.5,5.0,0,0,0,5.0,0,7,13.968100000000002,97.7767,3.5,0.0
Syrup Diet Dr Pepper,03/01/2016,Beverage 4316,gal,0,0.0,0,0,0,0.0,0,0,13.97,0,0,0.0
Syrup Cherry Coke,03/01/2016,Beverage 4316,gal,4,5.0,0,0,0,5.0,0,7.5,14.2394,106.7955,1.5,0.0
Syrup Powerade,03/01/2016,Beverage 4316,gal,4.25,0.0,0,0,0,0.0,0,3,14.838299999999998,44.5149,1.25,0.0
Tea Bag Brew Lipton,03/01/2016,Beverage 4316,ea,30,0.0,0,0,0,0.0,0,14,0.9512999999999999,13.3182,16,0.0
Water (bottle),03/01/2016,Beverage 4316,bottle,71,48.0,0,0,0,48.0,0,85,0.2792,23.732,34,0.0
Box - Mini Jimmy 12 CT Sandwich,03/01/2016,Catering 4320,each,19,0.0,0,0,0,0.0,0,19,1.0832,20.5808,0,0.0
Box - Mini Jimmy 24 CT Sandwich,03/01/2016,Catering 4320,each,24,0.0,0,0,0,0.0,0,24,1.7695999999999998,42.4704,0,0.0
Box w/window - Jimmy 6 pk Cookie,03/01/2016,Catering 4320,each,200,0.0,0,0,0,0.0,0,200,0.2531,50.62,0,0.0
Paper Bag - Mini Jimmy Sandwich,03/01/2016,Catering 4320,Case 500,0.75,0.0,0,0,0,0.0,0,0.75,16.5,12.375,0,0.0
Pickle Container - clear plastic w/lid & label,03/01/2016,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0.19,0,0,0.0
JJ Lunch Box,03/01/2016,Catering 4320,ea,117,0.0,0,0,0,0.0,0,117,0.30060000000000003,35.1702,0,0.0
"Tray Cater Cmbo 12"" w / dome lid",03/01/2016,Catering 4320,each,7,0.0,0,0,0,0.0,0,7,0.9289,6.5023,0,0.0
"Tray Cater Cmbo 16"" w / dome lid",03/01/2016,Catering 4320,each,5,0.0,0,0,0,0.0,0,5,1.7116,8.558,0,0.0
Party Tray Bags,03/01/2016,Catering 4320,ea,0,0.0,0,0,0,0.0,0,0,0.7942,0,0,0.0
French Bread 32 ct,03/08/2016,Bread 4311,ea,611,992.0,0,0,0,992.0,0,557,0.44530000000000003,248.0321,1046,0.0
MiniLoaf (Discontinued - replaced by FrenchBread),03/08/2016,Bread 4311,ea,0,0.0,0,0,0,0.0,0,0,0.5564,0,0,0.0
Wheat,03/08/2016,Bread 4311,ea,35,64.0,0,0,0,64.0,0,47,1.4606000000000001,68.6482,52,0.0
Equal Sugar Substitute,03/08/2016,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,26.94,0,0,0.0
Avo Fresco,03/08/2016,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,1,0,0,0.0
Capicola,03/08/2016,Food 4312,lb,43,38.95,0,0,0,38.95,0,47.5,3.0006000000000004,142.5285,34.45,0.0
Salami,03/08/2016,Food 4312,lb,45.25,36.6,0,0,0,36.6,0,50.5,2.6060000000000003,131.603,31.349999999999994,0.0
Ham,03/08/2016,Food 4312,lb,122,85.85,0,0,0,85.85,0,90,1.9034000000000002,171.306,117.85,0.0
Turkey,03/08/2016,Food 4312,lb,114.5,139.2,0,0,0,139.2,0,105.5,3.191500473933649,336.7033,148.2,0.0
Beef,03/08/2016,Food 4312,lb,68,50.65,0,0,0,50.65,0,44.25,4.225001129943503,186.9563,74.4,0.0
Bacon,03/08/2016,Food 4312,ea,983,1200.0,0,0,0,1200.0,0,949,0.1862,176.7038,1234,0.0
Cheese,03/08/2016,Food 4312,lb,66,143.33,0,0,0,143.33,0,89,2.372,211.108,120.33000000000001,0.0
Mayonnaise,03/08/2016,Food 4312,gal mayo,46,12.0,0,0,0,12.0,0,45.75,8.0536,368.45219999999995,12.25,0.0
Oil,03/08/2016,Food 4312,gal oil,9.25,6.0,0,0,0,6.0,0,14,8.3002,116.2028,1.25,0.0
Vinegar,03/08/2016,Food 4312,gal vinegar,10.800000190734863,0.0,0,0,0,0.0,0,9.899999618530273,3.8864041901561155,38.4754,0.9000005722045898,0.0
Avocado,03/08/2016,Food 4312,avo can,12,12.0,0,0,0,12.0,0,13.25,3.21,42.5325,10.75,0.0
Peppers Cherry,03/08/2016,Food 4312,Gal Peppers,26.75,4.0,0,0,0,4.0,0,27.100000381469727,7.452800633098973,201.9709,3.6499996185302734,0.0
Mustard Dijon,03/08/2016,Food 4312,jar dijon,16.600000381469727,0.0,0,0,0,0.0,0,14.5,5.2418000000000005,76.0061,2.1000003814697266,0.0
Soy Sauce,03/08/2016,Food 4312,gal soy,2.799999952316284,0.0,0,0,0,0.0,0,2.5999999046325684,9.340115727208788,24.2843,0.20000004768371582,0.0
Tuna,03/08/2016,Food 4312,can tuna,0,0.0,0,0,0,0.0,0,0,7.9533,0,0,0.0
Tuna Chunk - pouch,03/08/2016,Food 4312,Pouch tuna (48oz),6.5,6.0,0,0,0,6.0,0,6.199999809265137,7.953306696285946,49.3105,6.300000190734863,0.0
Pam Spray,03/08/2016,Food 4312,ea,6,0.0,0,0,0,0.0,0,5,2.4935,12.467500000000001,1,0.0
Oregano,03/08/2016,Food 4312,cont oregano,2.25,0.0,0,0,0,0.0,0,2.1500000953674316,20.596603737560372,44.2827,0.09999990463256836,0.0
Basil,03/08/2016,Food 4312,cont basil,2.25,0.0,0,0,0,0.0,0,2.1500000953674316,21.818789729859564,46.9104,0.09999990463256836,0.0
Sugar,03/08/2016,Food 4312,lb,25,25.0,0,0,0,25.0,0,30,0.5884,17.652,20,0.0
Mayo Packets,03/08/2016,Food 4312,Box 204,2.200000047683716,0.0,0,0,0,0.0,0,1.2000000476837158,17.400832641886367,20.881,1,0.0
Mustard Packets,03/08/2016,Food 4312,Box 500,0.800000011920929,0.0,0,0,0,0.0,0,0.4000000059604645,5.879999912381173,2.352,0.4000000059604645,0.0
Sweet n Low Packets,03/08/2016,Food 4312,Case  3000,0.20100000798702242,0.0,0,0,0,0.0,0,0.1340000019967556,23.232835474699296,3.1132,0.06700000599026681,0.0
Pickles,03/08/2016,Sides 4313,ea,99,72.0,0,0,0,72.0,0,51,0.3463,17.6613,120,0.0
Chip JJ Reg ,03/08/2016,Sides 4313,ea,140,180.0,0,0,0,180.0,0,145,0.34800000000000003,50.46000000000001,175,0.0
Chip JJ BBQ ,03/08/2016,Sides 4313,ea,159,300.0,0,0,0,300.0,0,151,0.34800000000000003,52.548,308,0.0
Chip JJ Jalapeno ,03/08/2016,Sides 4313,ea,192,180.0,0,0,0,180.0,0,135,0.348,46.98,237,0.0
Chip JJ S&V ,03/08/2016,Sides 4313,ea,124,240.0,0,0,0,240.0,0,141,0.348,49.068,223,0.0
Chip JJ Skinny ,03/08/2016,Sides 4313,ea,127,60.0,0,0,0,60.0,0,112,0.4117,46.1104,75,0.0
Cookie Oatmeal Raisin,03/08/2016,Sides 4313,ea,130,0.0,0,0,0,0.0,0,94,0.4799,45.1106,36,0.0
Cookie JJ Triple Choc Chip,03/08/2016,Sides 4313,ea,125,112.0,0,0,0,112.0,0,93,0.5529,51.41969999999999,144,0.0
Sysco Cup Foam Tall 12 oz,03/08/2016,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,20,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,03/08/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,03/08/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,03/08/2016,Paper 4314,Pack 567,0,0.0,0,0,0,0.0,0,0,3.05,0,0,0.0
Napkins - Case 24 / Pack 284,03/08/2016,Paper 4314,Pack 284,26.5,0.0,0,0,0,0.0,0,18.75,1.4121013333333334,26.4769,7.75,0.0
Cup 22oz JJ,03/08/2016,Paper 4314,ea,1232,0.0,0,0,0,0.0,0,656,0.0359,23.5504,576,0.0
Lid 22oz JJ,03/08/2016,Paper 4314,ea,1202,0.0,0,0,0,0.0,0,683,0.0107,7.3081,519,0.0
Cup 30oz JJ,03/08/2016,Paper 4314,ea,294,750.0,0,0,0,750.0,0,794,0.0598,47.4812,250,0.0
Lid 30oz JJ,03/08/2016,Paper 4314,ea,1208,0.0,0,0,0,0.0,0,965.9999618530273,0.018200000718711105,17.5812,242.00003814697266,0.0
Bags 8# JJ,03/08/2016,Paper 4314,Box 1000,0.5,1.0,0,0,0,1.0,0,0.800000011920929,34.999999478459365,28,0.699999988079071,0.0
Wrap Sandwich,03/08/2016,Paper 4314,Box 1000,2.5999999046325684,3.0,0,0,0,3.0,0,3.200000047683716,19.56999970838428,62.624,2.3999998569488525,0.0
8X10 Port Pap.,03/08/2016,Paper 4314,Box 500,14.5,0.0,0,0,0,0.0,0,5.25,2.605809523809524,13.6805,9.25,0.0
Straws,03/08/2016,Paper 4314,Box 300,17,0.0,0,0,0,0.0,0,14.5,1.66091724137931,24.0833,2.5,0.0
Pan Liners,03/08/2016,Paper 4314,Box 1000,0.800000011920929,0.0,0,0,0,0.0,0,0.75,29.563999999999997,22.173,0.050000011920928955,0.0
Mylar,03/08/2016,Paper 4314,roll 5280,0.8999999761581421,1.0,0,0,0,1.0,0,1.600000023841858,88.1169986869544,140.9872,0.2999999523162842,0.0
Cucumber,03/08/2016,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0.6804,0,0,0.0
Iceburg Head ,03/08/2016,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,22.75,0,0,0.0
Lettuce,03/08/2016,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,2.27,0,0,0.0
