item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
BLUE CHEESE CRUMBLES - 5LB,01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.10,0.00,0.0000,0.0
CHEESE CREAM WHPD TUB SPREAD               ,01/25/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHEESE PARM SHAVED S.AMER ,01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,4.52,0.00,0.0000,0.0
CHEESE PROC PPR JACK SHRD FTR,01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"CHEESE, AMERICAN ",01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,33.79,0.00,0.0000,0.0
"CHEESE, CHEDDAR – FINELY SHREDDED ",01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,2.14,0.00,0.0000,0.0
Chile & Lime Seasoning,01/25/2022,Food 4312,25 Oz,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHIP WONTON STRIP WASABI RANCH,01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHUNKY BLEU CHEESE DRESSING,01/25/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.73,0.00,0.0000,0.0
CRISPY CARROT NOODLES,01/25/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CROUTON SEASONED CUBE ZTF ,01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,1.82,0.00,0.0000,0.0
DIPN CHICKN SAUCE,01/25/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
DRESSING CAESAR WITH EGG SYS IMP,01/25/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.45,0.00,0.0000,0.0
Equal Sugar Substitute,01/25/2022,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
FIRE-ROASTED PINEAPPLE CHUNKS,01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Hard Boiled Whole Eggs,01/25/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,01/25/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.39,0.00,0.0000,0.0
Ken's Glaze Fig & Balsamic ,01/25/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,01/25/2022,Food 4312,Container 3.2oz,11.00,0.0,0,0,0,0.0,0,10.00,1.43,14.26,1.0000,14.256
MANGO HABANERO SAUCE,01/25/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN ,01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN - 7178893,01/25/2022,Food 4312,5 LB,0.00,0.0,0,0,0,0.0,0,0.00,10.80,0.00,0.0000,0.0
ONION STRINGS,01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,18.65,0.00,0.0000,0.0
PANKO PARM CRISP BLEND,01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,4.64,0.00,0.0000,0.0
Pepper Jalapeno Slices,01/25/2022,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PEPPER RED STRIP PINE GUAJILLO ,01/25/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PEPPERCORN RANCH,01/25/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PHILADELPHIA WHIPPED CREAM CHEESE,01/25/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,-2.00,0.00,0.0000,0.0
Rotisserie Shredded Chicken,01/25/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.84,0.00,0.0000,0.0
SAUCE CHILI SWEET RED HOT,01/25/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SAUCE PESTO BASIL,01/25/2022,Food 4312,30 Oz,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
"SAUCE, DELUXE THOUSAND ISLAND",01/25/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,41.87,0.00,0.0000,0.0
"Seeds, Sesame Black",01/25/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,50.65,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,01/25/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
THAI SATAY SAUCE,01/25/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
TOMATO RSTD RED WEDGES,01/25/2022,Food 4312,4 LB,0.00,0.0,0,0,0,0.0,0,0.00,21.00,0.00,0.0000,0.0
"TORTILLA, FLOUR 12”",01/25/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.15,0.00,0.0000,0.0
VEGETABLE CORN & BLK BEAN SW ,01/25/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
WRAP TORTILLA CHSE JALAPNO 12,01/25/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"WRAP TORTILLA HERB GLC 12""",01/25/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.29,0.00,0.0000,0.0
YELLOW TRIANGLE TORTILLA CHIP,01/25/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Avo Fresco,01/25/2022,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,01/25/2022,Food 4312,lb,104.00,0.0,0,0,0,0.0,0,56.00,4.20,234.97,48.0000,234.97039999999998
Salami,01/25/2022,Food 4312,lb,50.00,38.05,0,0,0,38.05,0,38.50,3.27,126.00,49.5500,125.9951
Ham,01/25/2022,Food 4312,lb,111.50,85.95,0,0,0,85.95,0,97.00,2.47,239.78,100.4500,239.784
Turkey,01/25/2022,Food 4312,lb,151.00,128.8,0,0,0,128.8,0,136.50,3.40,464.26,143.3000,464.2638
Beef,01/25/2022,Food 4312,lb,79.00,37.15,0,0,0,37.15,0,56.00,4.56,255.38,60.1500,255.3768
BACON - SLI APPLWD SMKD CKD,01/25/2022,Food 4312,ea,"1,059.00",600.0,0,0,0,600.0,0,450.00,0.31,137.25,"1,209.0000",137.25
Cheese,01/25/2022,Food 4312,lb,90.50,135.76,0,0,0,135.76,0,102.00,2.40,244.52,124.2600,244.5246
Mayonnaise,01/25/2022,Food 4312,gal mayo,39.00,12.0,0,0,0,12.0,0,38.00,9.02,342.89,13.0000,342.8892
Oil,01/25/2022,Food 4312,gal oil,8.50,6.0,0,0,0,6.0,0,12.90,15.29,197.18,1.6000,197.1765
Vinegar,01/25/2022,Food 4312,gal vinegar,9.25,0.0,0,0,0,0.0,0,8.50,3.98,33.82,0.7500,33.8232
Avocado,01/25/2022,Food 4312,avo can,14.10,12.0,0,0,0,12.0,0,17.80,3.10,55.18,8.3000,55.18
Peppers Cherry,01/25/2022,Food 4312,Gal Peppers,21.20,4.0,0,0,0,4.0,0,20.00,7.06,141.25,5.2000,141.248
Mustard Dijon,01/25/2022,Food 4312,jar dijon,10.20,0.0,0,0,0,0.0,0,8.00,5.33,42.60,2.2000,42.604
MUSTARD WHL GRAIN ,01/25/2022,Food 4312,32 oz jar,7.60,0.0,0,0,0,0.0,0,6.40,5.88,37.63,1.2000,37.632
Soy Sauce,01/25/2022,Food 4312,gal soy,2.40,0.0,0,0,0,0.0,0,2.30,10.51,24.17,0.1000,24.1714
Tuna Chunk - pouch,01/25/2022,Food 4312,Pouch tuna (48oz),6.50,6.0,0,0,0,6.0,0,8.90,8.28,73.69,3.6000,73.692
Pan Spray,01/25/2022,Food 4312,ea,4.00,0.0,0,0,0,0.0,0,4.00,3.32,13.29,0.0000,13.2912
Oregano,01/25/2022,Food 4312,cont oregano,0.30,0.0,0,0,0,0.0,0,0.10,23.58,2.36,0.2000,2.358
Basil,01/25/2022,Food 4312,cont basil,0.30,0.0,0,0,0,0.0,0,0.10,5.67,0.57,0.2000,0.567
Sugar,01/25/2022,Food 4312,lb,22.00,25.0,0,0,0,25.0,0,26.00,0.83,21.64,21.0000,21.6424
Mayo Packets,01/25/2022,Food 4312,Box 204,2.00,1.0,0,0,0,1.0,0,1.50,22.58,33.86,1.5000,33.8628
Mustard Packets,01/25/2022,Food 4312,Box 500,2.00,1.0,0,0,0,1.0,0,2.50,6.03,15.08,0.5000,15.075
Sweet n Low Packets,01/25/2022,Food 4312,Case  3000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PICKLE DILL WHOLE 52-68 REFR,01/25/2022,Sides 4313,ea,93.00,240.0,0,0,0,240.0,0,107.00,0.43,45.72,226.0000,45.7211
Potato Chip BBQ,01/25/2022,Sides 4313,ea,291.00,360.0,0,0,0,360.0,0,322.00,0.40,127.96,329.0000,127.96280000000002
Potato Chip Jalapeno,01/25/2022,Sides 4313,ea,117.00,288.0,0,0,0,288.0,0,145.00,0.40,57.72,260.0000,57.7245
Potato Chip Regular,01/25/2022,Sides 4313,ea,242.00,288.0,0,0,0,288.0,0,300.00,0.40,119.34,230.0000,119.33999999999999
Potato Chip Salt & Vinegar,01/25/2022,Sides 4313,ea,144.00,288.0,0,0,0,288.0,0,228.00,0.40,90.72,204.0000,90.7212
Potato Chip Thinny,01/25/2022,Sides 4313,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.45,0.00,0.0000,0.0
Pickles,01/25/2022,Sides 4313,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cookie Oatmeal Raisin,01/25/2022,Sides 4313,ea,58.00,56.0,0,0,0,56.0,0,54.00,0.50,26.76,60.0000,26.7624
Cookie JJ Triple Choc Chip,01/25/2022,Sides 4313,ea,65.00,280.0,0,0,0,280.0,0,133.00,0.61,81.70,212.0000,81.7019
Sysco Cup Foam Tall 12 oz,01/25/2022,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,01/25/2022,Paper 4314,250 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR NAT 8OZ,01/25/2022,Paper 4314,1/1000 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,01/25/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,01/25/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas Trans Soft 12 OZ,01/25/2022,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),01/25/2022,Paper 4314,Pack 567,10.50,12.0,0,0,0,12.0,0,13.20,2.92,38.60,9.3000,38.5994
Cup 22oz JJ,01/25/2022,Paper 4314,ea,726.00,1000.0,0,0,0,1000.0,0,"1,050.00",0.05,49.35,676.0000,49.35
Lid 22oz JJ,01/25/2022,Paper 4314,ea,700.00,1000.0,0,0,0,1000.0,0,"1,025.00",0.01,13.74,675.0000,13.735
Cup 30oz JJ,01/25/2022,Paper 4314,ea,591.00,750.0,0,0,0,750.0,0,"1,047.00",0.08,81.67,294.0000,81.666
Lid 30oz JJ,01/25/2022,Paper 4314,ea,700.00,1000.0,0,0,0,1000.0,0,"1,440.00",0.02,33.12,260.0000,33.12
Bags 8# JJ,01/25/2022,Paper 4314,Box 1000,1.50,1.0,0,0,0,1.0,0,1.70,40.65,69.11,0.8000,69.1062
Wrap Sandwich,01/25/2022,Paper 4314,Box 1000,1.50,3.0,0,0,0,3.0,0,2.20,23.24,51.12,2.3000,51.1236
8X10 Port Pap. (WRAP PAPER DRY WAX),01/25/2022,Paper 4314,Box 500,6.00,12.0,0,0,0,12.0,0,8.90,3.70,32.91,9.1000,32.9122
Straws Red,01/25/2022,Paper 4314,Box 300,9.00,0.0,0,0,0,0.0,0,7.50,6.30,47.22,1.5000,47.2155
Pan Liners,01/25/2022,Paper 4314,Box 1000,0.80,0.0,0,0,0,0.0,0,0.70,34.22,23.95,0.1000,23.954600000000003
Mylar (Film PVC roll),01/25/2022,Paper 4314,roll 5280,0.40,0.0,0,0,0,0.0,0,0.20,56.77,11.35,0.2000,11.3547
Cucumber,01/25/2022,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,01/25/2022,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/25/2022,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,01/25/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,01/25/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/25/2022,Produce 4315,Head Let,132.00,168.0,0,0,0,168.0,0,139.00,0.82,114.09,161.0000,114.0912
Tomatoes,01/25/2022,Produce 4315,lb,135.00,175.0,0,0,0,175.0,0,133.50,0.69,92.10,176.5000,92.1017
Onions,01/25/2022,Produce 4315,lb,78.00,0.0,0,0,0,0.0,0,30.00,0.62,18.58,48.0000,18.579
Celery,01/25/2022,Produce 4315,stalk,7.50,9.0,0,0,0,9.0,0,10.50,1.02,10.76,6.0000,10.761500000000002
Cucumbers,01/25/2022,Produce 4315,ea,37.00,45.0,0,0,0,45.0,0,51.50,0.38,19.57,30.5000,19.57
MINUTE MAID,01/25/2022,Beverage 4316,bottle,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Lemonade,01/25/2022,Beverage 4316,gal,3.00,0.0,0,0,0,0.0,0,1.50,18.81,28.22,1.5000,28.2192
WATER BOTTLED SPRING,01/25/2022,Beverage 4316,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Coke Zero,01/25/2022,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,6.00,18.18,109.09,2.0000,109.0932
Syrup Coke,01/25/2022,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,4.00,18.32,73.30,3.0000,73.298
Syrup Diet Coke,01/25/2022,Beverage 4316,gal,3.50,0.0,0,0,0,0.0,0,2.50,17.92,44.79,1.0000,44.7893
Syrup Sprite,01/25/2022,Beverage 4316,gal,4.00,0.0,0,0,0,0.0,0,2.50,17.92,44.80,1.5000,44.804
Syrup Dr. Pepper,01/25/2022,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,3.00,18.03,54.10,4.0000,54.09779999999999
Syrup Cherry Coke,01/25/2022,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,5.50,18.09,99.52,2.0000,99.5154
Syrup Powerade,01/25/2022,Beverage 4316,gal,1.25,2.5,0,0,0,2.5,0,2.50,18.98,47.44,1.2500,47.439
Tea Bag Brew Lipton,01/25/2022,Beverage 4316,ea,22.00,0.0,0,0,0,0.0,0,8.00,0.99,7.92,14.0000,7.9192
Water (bottle),01/25/2022,Beverage 4316,bottle,51.00,24.0,0,0,0,24.0,0,35.00,0.28,9.85,40.0000,9.8455
Box - Mini Jimmy 12 CT Sandwich,01/25/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.49,0.00,0.0000,0.0
Box - Mini Jimmy 24 CT Sandwich,01/25/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.61,0.00,0.0000,0.0
Foam Plates,01/25/2022,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN P BOX SANDWICH CATERING 18 PC ,01/25/2022,Catering 4320,ea,7.00,0.0,0,0,0,0.0,0,5.00,1.51,7.54,2.0000,7.5435
JMYJOHN P BOX SANDWICH CATERING 30 PC ,01/25/2022,Catering 4320,ea,24.00,0.0,0,0,0,0.0,0,20.00,1.70,34.07,4.0000,34.072
LIL' Box Lunch,01/25/2022,Catering 4320,each,247.00,125.0,0,0,0,125.0,0,372.00,0.26,95.27,0.0000,95.2692
Plastic Knives,01/25/2022,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,01/25/2022,Catering 4320,ea,197.00,0.0,0,0,0,0.0,0,194.00,0.33,63.94,3.0000,63.9424
JMYJOHN TAPE REGISTER THERM 3.1X315,01/25/2022,Operating Supplies 5220,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
WIPE ANTIBACTERIAL PROBE,01/25/2022,Operating Supplies 5220,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Tall Foam Cup,01/25/2022,Operating Supplies 5220,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,02/01/2022,Bread 4311,ea,621.00,1120.0,0,0,0,1120.0,0,625.00,0.46,284.75,"1,116.0000",284.75
Wheat,02/01/2022,Bread 4311,ea,24.00,32.0,0,0,0,32.0,0,22.00,1.48,32.61,34.0000,32.6128
"AIOLI, SIGNATURE - HORSERADISH",02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,12.53,0.00,0.0000,0.0
Black Pepper,02/01/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,14.65,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 2LB,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 5LB,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.10,0.00,0.0000,0.0
CHEESE CREAM WHPD TUB SPREAD               ,02/01/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHEESE PARM SHAVED S.AMER ,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,4.52,0.00,0.0000,0.0
CHEESE PROC PPR JACK SHRD FTR,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"CHEESE, AMERICAN ",02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,33.79,0.00,0.0000,0.0
"CHEESE, CHEDDAR – FINELY SHREDDED ",02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,2.14,0.00,0.0000,0.0
Chile & Lime Seasoning,02/01/2022,Food 4312,25 Oz,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHIP WONTON STRIP WASABI RANCH,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHUNKY BLEU CHEESE DRESSING,02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.73,0.00,0.0000,0.0
CRISPY CARROT NOODLES,02/01/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CROUTON SEASONED CUBE ZTF ,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,1.82,0.00,0.0000,0.0
DIPN CHICKN SAUCE,02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
DRESSING CAESAR WITH EGG SYS IMP,02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.45,0.00,0.0000,0.0
Equal Sugar Substitute,02/01/2022,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
FIRE-ROASTED PINEAPPLE CHUNKS,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Hard Boiled Whole Eggs,02/01/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.39,0.00,0.0000,0.0
Ken's Glaze Fig & Balsamic ,02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,02/01/2022,Food 4312,Container 3.2oz,10.00,0.0,0,0,0,0.0,0,6.00,1.43,8.55,4.0000,8.5536
MANGO HABANERO SAUCE,02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN ,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN - 7178893,02/01/2022,Food 4312,5 LB,0.00,0.0,0,0,0,0.0,0,0.00,10.80,0.00,0.0000,0.0
ONION STRINGS,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,18.65,0.00,0.0000,0.0
PANKO PARM CRISP BLEND,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,4.64,0.00,0.0000,0.0
Pepper Jalapeno Slices,02/01/2022,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PEPPER RED STRIP PINE GUAJILLO ,02/01/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PEPPERCORN RANCH,02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PHILADELPHIA WHIPPED CREAM CHEESE,02/01/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,-2.00,0.00,0.0000,0.0
Rotisserie Shredded Chicken,02/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.84,0.00,0.0000,0.0
SAUCE CHILI SWEET RED HOT,02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SAUCE PESTO BASIL,02/01/2022,Food 4312,30 Oz,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
"SAUCE, DELUXE THOUSAND ISLAND",02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,41.87,0.00,0.0000,0.0
"Seeds, Sesame Black",02/01/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,50.65,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,02/01/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
THAI SATAY SAUCE,02/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
TOMATO RSTD RED WEDGES,02/01/2022,Food 4312,4 LB,0.00,0.0,0,0,0,0.0,0,0.00,21.00,0.00,0.0000,0.0
"TORTILLA, FLOUR 12”",02/01/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.15,0.00,0.0000,0.0
VEGETABLE CORN & BLK BEAN SW ,02/01/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
WRAP TORTILLA CHSE JALAPNO 12,02/01/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"WRAP TORTILLA HERB GLC 12""",02/01/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.29,0.00,0.0000,0.0
YELLOW TRIANGLE TORTILLA CHIP,02/01/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Avo Fresco,02/01/2022,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,02/01/2022,Food 4312,lb,56.00,37.25,0,0,0,37.25,0,48.70,3.96,193.02,44.5500,193.0225
Salami,02/01/2022,Food 4312,lb,38.50,76.1,0,0,0,76.1,0,55.70,3.24,180.47,58.9000,180.468
Ham,02/01/2022,Food 4312,lb,97.00,139.6,0,0,0,139.6,0,116.80,2.46,287.56,119.8000,287.5616
Turkey,02/01/2022,Food 4312,lb,136.50,163.05,0,0,0,163.05,0,127.50,3.38,430.95,172.0500,430.95
Beef,02/01/2022,Food 4312,lb,56.00,62.3,0,0,0,62.3,0,55.35,4.55,251.70,62.9500,251.70410000000004
BACON - SLI APPLWD SMKD CKD,02/01/2022,Food 4312,ea,450.00,1200.0,0,0,0,1200.0,0,425.00,0.31,130.86,"1,225.0000",130.8575
Cheese,02/01/2022,Food 4312,lb,102.00,133.32,0,0,0,133.32,0,87.90,2.39,210.43,147.4200,210.4326
Mayonnaise,02/01/2022,Food 4312,gal mayo,38.00,12.0,0,0,0,12.0,0,37.00,9.26,342.69,13.0000,342.694
Oil,02/01/2022,Food 4312,gal oil,12.90,0.0,0,0,0,0.0,0,11.00,15.29,168.14,1.9000,168.135
Vinegar,02/01/2022,Food 4312,gal vinegar,8.50,4.0,0,0,0,4.0,0,11.70,3.98,46.59,0.8000,46.5882
Avocado,02/01/2022,Food 4312,avo can,17.80,12.0,0,0,0,12.0,0,20.50,3.10,63.55,9.3000,63.54999999999999
Peppers Cherry,02/01/2022,Food 4312,Gal Peppers,20.00,4.0,0,0,0,4.0,0,18.10,7.06,127.83,5.9000,127.8294
Mustard Dijon,02/01/2022,Food 4312,jar dijon,8.00,0.0,0,0,0,0.0,0,5.50,5.33,29.29,2.5000,29.290299999999995
MUSTARD WHL GRAIN ,02/01/2022,Food 4312,32 oz jar,6.40,0.0,0,0,0,0.0,0,4.20,5.88,24.70,2.2000,24.696
Soy Sauce,02/01/2022,Food 4312,gal soy,2.30,0.0,0,0,0,0.0,0,2.20,10.51,23.12,0.1000,23.120499999999996
Tuna Chunk - pouch,02/01/2022,Food 4312,Pouch tuna (48oz),8.90,6.0,0,0,0,6.0,0,10.50,8.28,86.94,4.4000,86.94
Pan Spray,02/01/2022,Food 4312,ea,4.00,0.0,0,0,0,0.0,0,3.00,3.32,9.97,1.0000,9.9684
Oregano,02/01/2022,Food 4312,cont oregano,0.10,0.0,0,0,0,0.0,0,0.10,23.58,2.36,0.0000,2.358
Basil,02/01/2022,Food 4312,cont basil,0.10,0.0,0,0,0,0.0,0,0.10,5.67,0.57,0.0000,0.567
Sugar,02/01/2022,Food 4312,lb,26.00,0.0,0,0,0,0.0,0,10.00,0.83,8.32,16.0000,8.324
Mayo Packets,02/01/2022,Food 4312,Box 204,1.50,2.0,0,0,0,2.0,0,1.50,22.76,34.15,2.0000,34.1474
Mustard Packets,02/01/2022,Food 4312,Box 500,2.50,0.0,0,0,0,0.0,0,1.75,6.03,10.55,0.7500,10.5525
Sweet n Low Packets,02/01/2022,Food 4312,Case  3000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
