week_ending_date,Day,Date,No. Of Sales,(A) Total Dollar Sales,(B) Net Less Over rings,(C) Less Net Promo,(D) Net Less Employee Freebies,(E) Royalty Sales
12/08/2020,Friday,2020-12-04,174,2339.14,0,67.59,12.35,2259.2
12/08/2020,Saturday,2020-12-05,176,3094.49,0,191.28,19.73,2883.48
12/08/2020,Sunday,2020-12-06,148,2566.24,0,96.46,19.13,2450.65
12/08/2020,Monday,2020-12-07,179,2144.21,0,103.19,27.22,2013.8
12/08/2020,Tuesday,2020-12-08,195,2753.85,0,166.96,0.0,2586.89
12/15/2020,Wednesday,2020-12-09,190,2497.44,0,109.98,0.0,2387.46
12/15/2020,Thursday,2020-12-10,245,3352.9,0,147.86,31.37,3173.67
12/15/2020,Friday,2020-12-11,229,3381.87,0,180.78,25.63,3175.46
12/15/2020,Saturday,2020-12-12,143,2031.75,0,80.41,41.66,1909.68
12/15/2020,Sunday,2020-12-13,111,1799.03,0,46.12,0.0,1752.91
12/15/2020,Monday,2020-12-14,203,2484.29,0,81.26,34.89,2368.14
12/15/2020,Tuesday,2020-12-15,158,1877.97,0,85.6,20.07,1772.3
12/22/2020,Wednesday,2020-12-16,214,2786.71,0,105.62,41.94,2639.15
12/22/2020,Thursday,2020-12-17,227,2938.06,0,77.76,15.43,2844.87
12/22/2020,Friday,2020-12-18,205,3746.09,0,312.95,23.42,3409.72
12/22/2020,Saturday,2020-12-19,166,2915.82,0,159.16,8.48,2748.18
12/22/2020,Sunday,2020-12-20,165,2311.7,0,80.4,0.0,2231.3
12/22/2020,Monday,2020-12-21,222,2704.37,0,106.01,7.18,2591.18
12/22/2020,Tuesday,2020-12-22,208,2832.81,0,73.66,16.34,2742.81
12/29/2020,Wednesday,2020-12-23,193,2688.52,0,53.86,16.54,2618.12
12/29/2020,Thursday,2020-12-24,131,2387.88,0,31.21,12.08,2344.59
12/29/2020,Friday,2020-12-25,0,0.0,0,0.0,0.0,0.0
12/29/2020,Saturday,2020-12-26,113,1681.6,0,60.11,0.8,1620.69
12/29/2020,Sunday,2020-12-27,113,1886.56,0,54.8,0.0,1831.76
12/29/2020,Monday,2020-12-28,247,2980.76,0,136.88,6.69,2837.19
12/29/2020,Tuesday,2020-12-29,173,2440.09,0,113.9,3.35,2322.84
