week_ending_date,Invoice #,Invoice Date,Due Date,Vendor Name,Description,Produce 4315,Discounts,Delivery Charges,Invoice Totals
07/14/2020,20003231 (5464579),07/09/2020,0,Nogales Produce,0,181.54,0.0,0.0,181.54
07/14/2020,20005364 (5464598),07/14/2020,0,Nogales Produce,0,183.88,0.0,0.0,183.88
07/14/2020,070820 (5469087),07/08/2020,0,Local SuperMarket,0,8.46,0.0,0.0,8.46
07/21/2020,20007280 (5474462),07/17/2020,0,Nogales Produce,0,177.0,0.0,0.0,177.0
07/21/2020,20008469 (5478052),07/21/2020,0,Nogales Produce,0,163.0,0.0,0.0,163.0
07/28/2020,072420 (5486051),07/24/2020,0,Local SuperMarket,0,3.96,0.0,0.0,3.96
07/28/2020,20011059 (5486053),07/27/2020,0,Nogales Produce,0,175.01,0.0,0.0,175.01
08/04/2020,20013609 (5495148),07/31/2020,0,Nogales Produce,0,228.5,0.0,0.0,228.5
08/04/2020,20015138 (5499100),08/04/2020,0,Nogales Produce,0,142.0,0.0,0.0,142.0
08/11/2020,20017840 (5515005),08/10/2020,0,Nogales Produce,0,227.09,0.0,0.0,227.09
08/18/2020,20020506 (5526757),08/14/2020,0,Nogales Produce,0,167.0,0.0,0.0,167.0
08/25/2020,20022343 (5526762),08/19/2020,0,Nogales Produce,0,205.5,0.0,0.0,205.5
08/25/2020,20024432 (5535543),08/24/2020,0,Nogales Produce,0,158.17,0.0,0.0,158.17
09/01/2020,20028612 (5549746),09/01/2020,0,Nogales Produce,0,173.76,0.0,0.0,173.76
09/01/2020,20026395 (5550033),08/27/2020,0,Nogales Produce,0,195.0,0.0,0.0,195.0
09/08/2020,20031158 (5560409),09/05/2020,0,Nogales Produce,0,130.0,0.0,35.0,165.0
09/15/2020,20032529 (5560295),09/09/2020,0,Nogales Produce,0,161.76,0.0,0.0,161.76
09/15/2020,20034467 (5564128),09/12/2020,0,Nogales Produce,0,136.5,0.0,0.0,136.5
09/15/2020,03254035 (5571463),09/15/2020,0,Nogales Produce,0,213.17,0.0,0.0,213.17
09/22/2020,03257693 (5574750),09/19/2020,0,Nogales Produce,0,277.08,0.0,0.0,277.08
09/22/2020,03259114 (5582139),09/22/2020,0,Nogales Produce,0,244.59,0.0,0.0,244.59
09/29/2020,03262808 (5593473),09/26/2020,0,Brothers Produce,0,202.51,0.0,0.0,202.51
09/29/2020,03264382 (5593484),09/29/2020,0,Brothers Produce,0,244.59,0.0,0.0,244.59
10/06/2020,03266619 (5597343),10/02/2020,0,Brothers Produce,0,97.96,0.0,0.0,97.96
10/06/2020,03267761 (5597344),10/03/2020,0,Brothers Produce,0,206.3,0.0,0.0,206.3
10/06/2020,03269648 (5605094),10/06/2020,0,Brothers Produce,0,327.39,0.0,0.0,327.39
10/13/2020,03273224 (5608758),10/10/2020,0,Brothers Produce,0,232.52,0.0,0.0,232.52
10/13/2020,03274824 (5615988),10/13/2020,0,Brothers Produce,0,334.82,0.0,0.0,334.82
10/20/2020,03278103 (5619913),10/17/2020,0,Brothers Produce,0,90.53,0.0,0.0,90.53
10/20/2020,03279769 (5627003),10/20/2020,0,Brothers Produce,0,317.69,0.0,0.0,317.69
10/27/2020,03283886 (5631294),10/24/2020,0,Brothers Produce,0,200.67,0.0,0.0,200.67
10/27/2020,03285167 (5638725),10/27/2020,0,Brothers Produce,0,248.43,0.0,0.0,248.43
11/03/2020,03288683 (5642623),10/31/2020,0,Brothers Produce,0,205.44,0.0,0.0,205.44
11/03/2020,03290066 (5649621),11/03/2020,0,Brothers Produce,0,270.17,0.0,0.0,270.17
11/10/2020,03292882 (5654122),11/06/2020,0,Brothers Produce,0,255.86,0.0,0.0,255.86
11/10/2020,03294403 (5661666),11/09/2020,0,Brothers Produce,0,118.62,0.0,0.0,118.62
11/10/2020,03295393 (5661674),11/10/2020,0,Brothers Produce,0,268.71,0.0,0.0,268.71
11/17/2020,03298949 (5672145),11/14/2020,0,Brothers Produce,0,244.9,0.0,0.0,244.9
11/17/2020,03300490 (5672149),11/17/2020,0,Brothers Produce,0,278.41,0.0,0.0,278.41
11/24/2020,03303180 (5675791),11/21/2020,0,Brothers Produce,0,248.21,0.0,0.0,248.21
11/24/2020,03304640 (5683478),11/24/2020,0,Brothers Produce,0,248.43,0.0,0.0,248.43
12/01/2020,03307475 (5688517),11/29/2020,0,Brothers Produce,0,156.46,0.0,0.0,156.46
12/01/2020,03308810 (5688520),12/01/2020,0,Brothers Produce,0,297.41,0.0,0.0,297.41
12/08/2020,03312236 (5695863),12/05/2020,0,Brothers Produce,0,82.27,0.0,0.0,82.27
12/08/2020,03313761 (5698748),12/08/2020,0,Brothers Produce,0,314.97,0.0,0.0,314.97
12/15/2020,03316778 (5706564),12/12/2020,0,Brothers Produce,0,248.21,0.0,0.0,248.21
12/15/2020,03318231 (5709240),12/15/2020,0,Brothers Produce,0,254.64,0.0,0.0,254.64
12/22/2020,03320829 (5717594),12/19/2020,0,Brothers Produce,0,321.18,0.0,0.0,321.18
12/22/2020,03322039 (5720369),12/22/2020,0,Brothers Produce,0,99.83,0.0,0.0,99.83
12/29/2020,03323501 (5727230),12/26/2020,0,Brothers Produce,0,230.65,0.0,0.0,230.65
12/29/2020,03324994 (5731045),12/29/2020,0,Brothers Produce,0,297.41,0.0,0.0,297.41
